jpg_id,monkey_name,coordinates,body_part
1335,67G,"(0.38351799999999997, 0.339037, 0.62743, 0.495187)",Face
1335,67G,"(0.22786399999999998, 0.320856, 0.645081, 0.786096)",Body
1335,72X,"(0.032094, 0.31657799999999997, 0.292052, 0.490909)",Face
1335,72X,"(0.011233, 0.299465, 0.365867, 0.831016)",Body
1336,67G,"(0.27440000000000003, 0.275936, 0.612987, 0.490909)",Face
1336,67G,"(0.136398, 0.255615, 0.720501, 1.0)",Body
1336,72X,"(0.008022999999999999, 0.519786, 0.38833199999999995, 0.993583)",Body
1336,72X,"(0.008022999999999999, 0.536898, 0.23749299999999998, 0.7262029999999999)",Face
1337,67G,"(0.44610099999999997, 0.294118, 0.800735, 0.5016039999999999)",Face
1337,67G,"(0.232678, 0.283422, 0.861713, 0.991444)",Body
1337,72X,"(0.043325999999999996, 0.535829, 0.317726, 0.725134)",Face
1337,72X,"(0.014442, 0.526203, 0.492637, 0.991444)",Body
1338,94B,"(0.436473, 0.275936, 0.611383, 0.42246000000000006)",Face
1338,94B,"(0.30168, 0.265241, 0.698035, 0.6502669999999999)",Body
1338,98K,"(0.481404, 0.44492000000000004, 0.6017549999999999, 0.525134)",Face
1338,98K,"(0.391542, 0.43422499999999997, 0.637058, 0.619251)",Body
1339,94B,"(0.32254099999999997, 0.420321, 0.749385, 0.763636)",Body
1339,94B,"(0.492637, 0.464171, 0.6659419999999999, 0.593583)",Face
1339,98K,"(0.474985, 0.592513, 0.6659419999999999, 0.735829)",Body
1339,98K,"(0.510288, 0.595722, 0.619406, 0.6673800000000001)",Face
1340,87J,"(0.5488000000000001, 0.62246, 0.7044539999999999, 0.7304809999999999)",Face
1340,87J,"(0.47819399999999995, 0.613904, 0.864922, 0.918717)",Body
1340,94B,"(0.317726, 0.37005299999999997, 0.518311, 0.509091)",Face
1340,94B,"(0.215027, 0.346524, 0.585708, 0.686631)",Body
1340,98K,"(0.19898000000000002, 0.420321, 0.33056399999999997, 0.509091)",Face
1340,98K,"(0.179724, 0.405348, 0.43326299999999995, 0.6545449999999999)",Body
1341,87J,"(0.489427, 0.44598899999999997, 0.805549, 0.837433)",Body
1341,87J,"(0.510288, 0.447059, 0.696431, 0.5668449999999999)",Face
1341,94B,"(0.253539, 0.260963, 0.6579189999999999, 0.582888)",Body
1341,94B,"(0.38351799999999997, 0.26631000000000005, 0.582499, 0.392513)",Face
1341,98K,"(0.303284, 0.371123, 0.580894, 0.574332)",Body
1341,98K,"(0.423635, 0.396791, 0.542382, 0.46631000000000006)",Face
1342,87J,"(0.580894, 0.625668, 0.744571, 0.742246)",Face
1342,87J,"(0.46535699999999997, 0.614973, 0.824805, 0.924064)",Body
1342,94B,"(0.39796000000000004, 0.408556, 0.587313, 0.542246)",Face
1342,94B,"(0.264772, 0.359358, 0.6354529999999999, 0.700535)",Body
1342,98K,"(0.409193, 0.514439, 0.531149, 0.5786100000000001)",Face
1342,98K,"(0.38833199999999995, 0.504813, 0.590522, 0.672727)",Body
1343,94B,"(0.258353, 0.352941, 0.6948259999999999, 0.687701)",Body
1343,94B,"(0.426845, 0.396791, 0.612987, 0.537968)",Face
1343,98K,"(0.516707, 0.5101600000000001, 0.612987, 0.5689839999999999)",Face
1343,98K,"(0.409193, 0.5037429999999999, 0.630639, 0.659893)",Body
1344,94B,"(0.309703, 0.43529399999999996, 0.503869, 0.5711229999999999)",Face
1344,94B,"(0.168491, 0.392513, 0.580894, 0.699465)",Body
1344,98K,"(0.410798, 0.537968, 0.505474, 0.602139)",Face
1344,98K,"(0.280819, 0.534759, 0.5279389999999999, 0.690909)",Body
1345,94B,"(0.28563299999999997, 0.40107000000000004, 0.690012, 0.727273)",Body
1345,94B,"(0.40117, 0.408556, 0.612987, 0.550802)",Face
1345,98K,"(0.442891, 0.53369, 0.5712659999999999, 0.604278)",Face
1345,98K,"(0.39475099999999996, 0.534759, 0.608173, 0.7133689999999999)",Body
1346,94B,"(0.287238, 0.559358, 0.481404, 0.690909)",Face
1346,94B,"(0.12677000000000002, 0.520856, 0.5279389999999999, 0.841711)",Body
1346,98K,"(0.295261, 0.668449, 0.434868, 0.740107)",Face
1346,98K,"(0.266377, 0.662032, 0.470171, 0.827807)",Body
1347,94B,"(0.5712659999999999, 0.548663, 0.752595, 0.696257)",Face
1347,94B,"(0.391542, 0.47165799999999997, 0.847271, 0.7946519999999999)",Body
1347,98K,"(0.7172919999999999, 0.557219, 0.824805, 0.64492)",Face
1347,98K,"(0.688407, 0.552941, 0.868131, 0.79893)",Body
1348,87J,"(0.22626000000000002, 0.224599, 0.770246, 0.729412)",Body
1348,87J,"(0.34179699999999996, 0.24385, 0.568056, 0.409626)",Face
1348,98K,"(0.154049, 0.436364, 0.741362, 0.7262029999999999)",Body
1348,98K,"(0.189352, 0.44385, 0.354634, 0.550802)",Face
1349,87J,"(0.5455909999999999, 0.425668, 0.771851, 0.592513)",Face
1349,87J,"(0.5279389999999999, 0.426738, 1.0, 0.896257)",Body
1349,94B,"(0.049745, 0.26738, 0.243911, 0.403209)",Face
1349,94B,"(0.009628, 0.263102, 0.320936, 0.628877)",Body
1349,98K,"(0.438077, 0.517647, 0.587313, 0.616043)",Face
1349,98K,"(0.12356000000000002, 0.496257, 0.621011, 0.7914439999999999)",Body
1350,87J,"(0.532754, 0.524064, 0.9660169999999999, 0.819251)",Body
1350,87J,"(0.5455909999999999, 0.527273, 0.678779, 0.614973)",Face
1350,94B,"(0.035303, 0.25668399999999997, 0.422031, 0.62246)",Body
1350,94B,"(0.190957, 0.263102, 0.351425, 0.413904)",Face
1350,98K,"(0.407589, 0.46738, 0.7429669999999999, 0.768984)",Body
1350,98K,"(0.593731, 0.47379699999999997, 0.7558039999999999, 0.576471)",Face
1351,87J,"(0.243911, 0.340107, 0.417217, 0.46738)",Face
1351,87J,"(0.0016049999999999999, 0.33048099999999997, 0.516707, 0.7155079999999999)",Body
1351,94B,"(0.065792, 0.279144, 0.243911, 0.424599)",Face
1351,94B,"(0.0, 0.277005, 0.29847, 0.5668449999999999)",Body
1351,98K,"(0.441287, 0.368984, 0.614592, 0.47379699999999997)",Face
1351,98K,"(0.41400699999999996, 0.364706, 0.762223, 0.698396)",Body
1352,87J,"(0.381914, 0.375401, 0.9226909999999999, 0.803209)",Body
1352,87J,"(0.5536139999999999, 0.37754000000000004, 0.736548, 0.495187)",Face
1352,94B,"(0.255144, 0.364706, 0.585708, 0.679144)",Body
1352,94B,"(0.33056399999999997, 0.379679, 0.5536139999999999, 0.546524)",Face
1353,94B,"(0.614592, 0.39786099999999996, 0.8119679999999999, 0.548663)",Face
1353,94B,"(0.521521, 0.371123, 0.914667, 0.6673800000000001)",Body
1353,98K,"(0.266377, 0.5058819999999999, 0.40598399999999996, 0.6000000000000001)",Face
1353,98K,"(0.22786399999999998, 0.5101600000000001, 0.72692, 0.7262029999999999)",Body
1354,94B,"(0.6001500000000001, 0.410695, 0.8071539999999999, 0.552941)",Face
1354,94B,"(0.492637, 0.36577499999999996, 0.916272, 0.694118)",Body
1354,98K,"(0.568056, 0.5326200000000001, 0.701245, 0.608556)",Face
1354,98K,"(0.438077, 0.528342, 0.7028500000000001, 0.73262)",Body
1355,94B,"(0.531149, 0.455615, 0.744571, 0.610695)",Face
1355,94B,"(0.474985, 0.438503, 0.885783, 0.79893)",Body
1355,98K,"(0.555219, 0.587166, 0.791107, 0.772193)",Body
1356,87J,"(0.521521, 0.414973, 0.667547, 0.525134)",Face
1356,87J,"(0.444496, 0.413904, 0.7590129999999999, 0.760428)",Body
1357,87J,"(0.09146699999999999, 0.327273, 0.23749299999999998, 0.42994699999999997)",Face
1357,87J,"(0.041721999999999995, 0.312299, 0.328959, 0.64492)",Body
1357,94B,"(0.64829, 0.312299, 0.872946, 0.46096299999999996)",Face
1357,94B,"(0.568056, 0.297326, 1.0, 0.64492)",Body
1357,98K,"(0.728524, 0.455615, 0.858503, 0.517647)",Face
1357,98K,"(0.718896, 0.452406, 0.9820639999999999, 0.619251)",Body
1358,87J,"(0.0, 0.449198, 0.036907999999999996, 0.513369)",Face
1358,87J,"(0.004814, 0.44171099999999996, 0.142816, 0.764706)",Body
1358,94B,"(0.35784299999999997, 0.438503, 0.7766649999999999, 0.754011)",Body
1358,94B,"(0.42524000000000006, 0.46096299999999996, 0.638662, 0.610695)",Face
1358,98K,"(0.516707, 0.606417, 0.744571, 0.749733)",Body
1359,87J,"(0.308098, 0.386096, 0.492637, 0.506952)",Face
1359,87J,"(0.232678, 0.37005299999999997, 0.595336, 0.7283419999999999)",Body
1359,94B,"(0.8536889999999999, 0.406417, 1.0, 0.572193)",Face
1359,94B,"(0.797526, 0.405348, 1.0, 0.704813)",Body
1359,98K,"(0.929005, 0.564175, 1.0, 0.698166)",Body
1360,87J,"(0.158126, 0.147168, 0.414348, 0.689712)",Body
1360,87J,"(0.24451000000000003, 0.169133, 0.367496, 0.33607000000000004)",Face
1360,94B,"(0.541728, 0.204278, 0.834553, 0.7050879999999999)",Body
1360,94B,"(0.641288, 0.252602, 0.774524, 0.481041)",Face
1360,98K,"(0.614934, 0.44370000000000004, 0.762811, 0.6765329999999999)",Body
1360,98K,"(0.648609, 0.441504, 0.7364569999999999, 0.524972)",Face
1361,87J,"(0.156662, 0.364625, 0.351391, 0.781967)",Body
1361,94B,"(0.6588579999999999, 0.373411, 0.786237, 0.5952609999999999)",Face
1361,94B,"(0.560761, 0.34266, 0.841874, 0.8193079999999999)",Body
1361,98K,"(0.720351, 0.524972, 0.793558, 0.645782)",Face
1361,98K,"(0.63836, 0.5008100000000001, 0.7833089999999999, 0.803932)",Body
1362,94B,"(0.569546, 0.265781, 0.7306, 0.503007)",Face
1362,94B,"(0.47877000000000003, 0.241619, 0.746706, 0.817112)",Body
1362,98K,"(0.6910689999999999, 0.472255, 0.7847729999999999, 0.608441)",Face
1362,98K,"(0.541728, 0.45688000000000006, 0.8169839999999999, 0.806129)",Body
1363,94B,"(0.629034, 0.390374, 0.8376429999999999, 0.530481)",Face
1363,94B,"(0.532754, 0.388235, 0.9226909999999999, 0.761497)",Body
1363,98K,"(0.736548, 0.582888, 0.856899, 0.663102)",Face
1363,98K,"(0.592127, 0.5796789999999999, 0.87455, 0.759358)",Body
1364,87J,"(0.166911, 0.166937, 0.32942899999999997, 0.38439399999999996)",Face
1364,87J,"(0.143485, 0.14277499999999999, 0.5256219999999999, 0.685319)",Body
1365,87J,"(0.345534, 0.160347, 0.47144899999999995, 0.36901799999999996)",Face
1365,87J,"(0.149341, 0.131792, 0.541728, 0.7907529999999999)",Body
1366,87J,"(0.26354299999999997, 0.180116, 0.594436, 0.834684)",Body
1366,87J,"(0.40263499999999997, 0.182313, 0.538799, 0.39098299999999997)",Face
1367,87J,"(0.393851, 0.191099, 0.5592969999999999, 0.408556)",Face
1367,87J,"(0.273792, 0.20208099999999998, 0.6061489999999999, 0.8215049999999999)",Body
1368,94B,"(0.588917, 0.37005299999999997, 0.8119679999999999, 0.514439)",Face
1368,94B,"(0.42844899999999997, 0.315508, 0.9050389999999999, 0.6395719999999999)",Body
1368,98K,"(0.677175, 0.47700499999999996, 0.787898, 0.53369)",Face
1368,98K,"(0.566452, 0.47807499999999997, 0.8777600000000001, 0.626738)",Body
1369,87J,"(0.43326299999999995, 0.268449, 0.606569, 0.371123)",Face
1369,87J,"(0.284028, 0.25668399999999997, 0.698035, 0.7368979999999999)",Body
1370,87J,"(0.0, 0.427807, 0.09628099999999999, 0.779679)",Body
1370,87J,"(0.0, 0.43529399999999996, 0.081839, 0.539037)",Face
1370,94B,"(0.447706, 0.46310199999999996, 0.87455, 0.745455)",Body
1370,94B,"(0.6017549999999999, 0.47807499999999997, 0.7814789999999999, 0.616043)",Face
1370,98K,"(0.560033, 0.617112, 0.929109, 0.764706)",Body
1370,98K,"(0.795921, 0.6299469999999999, 0.90183, 0.7187169999999999)",Face
1371,87J,"(0.27921399999999996, 0.190374, 0.664337, 0.46738)",Face
1371,87J,"(0.125165, 0.18395699999999998, 0.998111, 0.8652409999999999)",Body
1372,87J,"(0.34982, 0.17219299999999998, 0.7253149999999999, 0.442781)",Face
1372,87J,"(0.170096, 0.173262, 1.0, 0.8631019999999999)",Body
1373,87J,"(0.179724, 0.053475999999999996, 1.0, 0.983957)",Body
1373,87J,"(0.261563, 0.053475999999999996, 0.821596, 0.394652)",Face
1374,87J,"(0.25193499999999996, 0.00107, 0.768641, 0.287701)",Face
1374,87J,"(0.144421, 0.0053479999999999995, 1.0, 0.972193)",Body
1375,87J,"(0.49103199999999997, 0.257754, 0.7301289999999999, 0.426738)",Face
1375,87J,"(0.31291199999999997, 0.259893, 1.0, 0.763636)",Body
1375,94B,"(0.276005, 0.12192499999999999, 0.604964, 0.362567)",Face
1375,94B,"(0.011233, 0.112299, 0.771851, 0.7914439999999999)",Body
1376,87J,"(0.004814, 0.374332, 0.385123, 0.8213900000000001)",Body
1376,94B,"(0.162073, 0.150802, 0.921086, 0.7903739999999999)",Body
1376,94B,"(0.320936, 0.14438499999999999, 0.683593, 0.345455)",Face
1376,98K,"(0.46535699999999997, 0.418182, 0.680384, 0.5668449999999999)",Face
1376,98K,"(0.36907599999999996, 0.416043, 0.773455, 0.773262)",Body
1377,143H,"(0.507079, 0.148663, 0.709268, 0.313369)",Face
1377,143H,"(0.094676, 0.129412, 0.739757, 0.665241)",Body
1378,7124,"(0.207004, 0.103743, 0.563242, 0.302674)",Face
1378,7124,"(0.057768, 0.101604, 1.0, 0.8438500000000001)",Body
1379,94B,"(0.208608, 0.189305, 0.993296, 0.816043)",Body
1379,94B,"(0.272795, 0.18609599999999998, 0.688407, 0.470588)",Face
1379,98K,"(0.141212, 0.44812799999999997, 0.463752, 0.614973)",Face
1379,98K,"(0.11072299999999999, 0.442781, 0.49103199999999997, 0.8064169999999999)",Body
1379,Unknown,"(0.0, 0.181946, 0.300498, 0.655853)",Body
1379,Unknown1,,
1380,94B,"(0.190957, 0.263102, 0.593731, 0.55508)",Face
1380,94B,"(0.107514, 0.263102, 0.933923, 0.839572)",Body
1380,98K,"(0.27440000000000003, 0.53369, 0.5536139999999999, 0.670588)",Face
1380,98K,"(0.155654, 0.5326200000000001, 0.556824, 0.779679)",Body
1380,Unknown,"(0.0, 0.19323, 0.228548, 0.67701)",Body
1380,Unknown1,,
1381,94B,"(0.231074, 0.263102, 0.62422, 0.537968)",Face
1381,94B,"(0.178119, 0.268449, 0.998111, 0.7828879999999999)",Body
1381,98K,"(0.656314, 0.49839599999999995, 0.829619, 0.6502669999999999)",Face
1381,98K,"(0.332169, 0.502674, 0.834433, 0.837433)",Body
1381,Unknown,"(0.0, 0.136812, 0.317428, 0.689704)",Body
1381,Unknown1,,
1382,69X,"(0.447706, 0.490909, 0.9916919999999999, 1.0)",Body
1382,7124,"(0.32575000000000004, 0.428877, 0.731734, 0.748663)",Face
1382,7124,"(0.003209, 0.185027, 0.797526, 0.974332)",Body
1383,69X,"(0.795921, 0.06738000000000001, 1.0, 0.275035)",Face
1383,69X,"(0.773455, 0.051337, 1.0, 0.685561)",Body
1383,7124,"(0.510288, 0.33048099999999997, 0.914667, 0.633155)",Face
1383,7124,"(0.0016049999999999999, 0.318717, 0.962808, 1.0)",Body
1384,69X,"(0.23749299999999998, 0.22994699999999998, 0.539172, 0.43422499999999997)",Face
1384,69X,"(0.195771, 0.22566799999999998, 0.895411, 0.839572)",Body
1385,7124,"(0.088257, 0.141176, 0.487822, 0.345455)",Face
1385,7124,"(0.044931, 0.139037, 0.760618, 1.0)",Body
1386,7124,"(0.003209, 0.146524, 1.0, 0.9465239999999999)",Body
1387,151J,"(0.189352, 0.335829, 0.43326299999999995, 0.499465)",Face
1387,151J,"(0.142816, 0.32834199999999997, 0.754199, 0.809626)",Body
1388,151J,"(0.213422, 0.414973, 0.44931000000000004, 0.587166)",Face
1388,151J,"(0.18293299999999998, 0.40427799999999997, 0.8922019999999999, 0.848128)",Body
1389,151J,"(0.287238, 0.375401, 0.523125, 0.55508)",Face
1389,151J,"(0.197376, 0.380749, 0.6611279999999999, 0.775401)",Body
1390,151J,"(0.22946899999999998, 0.348663, 0.481404, 0.525134)",Face
1390,151J,"(0.171701, 0.345455, 0.582499, 0.803209)",Body
1391,151J,"(0.216632, 0.346524, 0.43968199999999996, 0.539037)",Face
1391,151J,"(0.040117, 0.337968, 0.619406, 0.816043)",Body
1391,67G,"(0.36907599999999996, 0.164706, 0.9050389999999999, 0.696257)",Body
1391,67G,"(0.436473, 0.161497, 0.701245, 0.366845)",Face
1392,151J,"(0.35784299999999997, 0.320856, 0.574475, 0.49839599999999995)",Face
1392,151J,"(0.0016049999999999999, 0.303743, 0.582499, 0.513369)",Body
1392,67G,"(0.093071, 0.36791399999999996, 0.353029, 0.55615)",Face
1392,67G,"(0.0, 0.376471, 0.677175, 0.8620319999999999)",Body
1393,151J,"(0.345006, 0.43957199999999996, 0.5584279999999999, 0.607487)",Face
1393,151J,"(0.243911, 0.413904, 0.739757, 0.8812829999999999)",Body
1393,67G,"(0.003209, 0.306952, 0.19416599999999998, 0.515508)",Face
1393,67G,"(0.004814, 0.295187, 0.33858699999999997, 0.8213900000000001)",Body
1394,151J,"(0.216632, 0.27807499999999996, 0.824805, 0.7893049999999999)",Body
1394,67G,"(0.112328, 0.2, 0.417217, 0.394652)",Face
1394,67G,"(0.006418999999999999, 0.19572199999999998, 0.468566, 0.759358)",Body
1395,151J,"(0.393146, 0.315508, 0.621011, 0.486631)",Face
1395,151J,"(0.356239, 0.299465, 0.9499700000000001, 0.8780749999999999)",Body
1395,67G,"(0.006418999999999999, 0.43422499999999997, 0.701245, 1.0)",Body
1395,67G,"(0.10109499999999999, 0.43315499999999996, 0.42524000000000006, 0.625668)",Face
1396,151J,"(0.319331, 0.279144, 1.0, 0.836364)",Body
1396,151J,"(0.921086, 0.287701, 1.0, 0.457754)",Face
1396,67G,"(0.0, 0.43957199999999996, 0.492637, 1.0)",Body
1396,67G,"(0.006418999999999999, 0.459893, 0.30168, 0.704813)",Face
1397,151J,"(0.043325999999999996, 0.438503, 0.6611279999999999, 0.9486629999999999)",Body
1397,151J,"(0.11393199999999999, 0.454545, 0.372286, 0.631016)",Face
1398,151J,"(0.42042599999999997, 0.127273, 0.672361, 0.28021399999999996)",Face
1398,151J,"(0.09949000000000001, 0.034225, 1.0, 0.7978609999999999)",Body
1398,67G,"(0.006418999999999999, 0.357219, 0.30488899999999997, 0.572193)",Face
1398,67G,"(0.0016049999999999999, 0.339037, 0.43326299999999995, 1.0)",Body
1399,151J,"(0.41240299999999996, 0.669519, 0.6017549999999999, 0.819251)",Face
1399,151J,"(0.38833199999999995, 0.468449, 1.0, 0.841711)",Body
1399,67G,"(0.213422, 0.331551, 0.5118929999999999, 0.527273)",Face
1399,67G,"(0.003209, 0.248128, 0.8151769999999999, 1.0)",Body
1400,151J,"(0.6739649999999999, 0.26631000000000005, 0.916272, 0.42139000000000004)",Face
1400,151J,"(0.531149, 0.24492000000000003, 0.975645, 0.7871659999999999)",Body
1400,67G,"(0.0, 0.343316, 0.595336, 1.0)",Body
1400,67G,"(0.19416599999999998, 0.34759399999999996, 0.540777, 0.5679139999999999)",Face
1401,151J,"(0.31612199999999996, 0.371123, 1.0, 0.807487)",Body
1401,151J,"(0.34982, 0.386096, 0.598545, 0.480214)",Face
1401,67G,"(0.455729, 0.43208599999999997, 0.757409, 0.6000000000000001)",Face
1401,67G,"(0.011233, 0.42994699999999997, 0.757409, 0.985027)",Body
1402,151J,"(0.582723, 0.037341, 1.0, 0.667747)",Body
1402,151J,"(0.6061489999999999, 0.074682, 0.786237, 0.259191)",Face
1402,67G,"(0.298682, 0.144971, 0.7964859999999999, 0.8764179999999999)",Body
1402,67G,"(0.609078, 0.16474000000000003, 0.7833089999999999, 0.467862)",Face
1403,151J,"(0.759883, 0.364625, 0.913616, 0.67873)",Face
1403,151J,"(0.409956, 0.219654, 0.947291, 0.84347)",Body
1403,67G,"(0.222548, 0.037341, 0.420205, 0.41953799999999997)",Face
1403,67G,"(0.004392, 0.039538, 0.57101, 1.0)",Body
1404,151J,"(0.742313, 0.364625, 0.879941, 0.702892)",Face
1404,151J,"(0.39531499999999997, 0.27896000000000004, 0.918009, 0.865435)",Body
1404,67G,"(0.002928, 0.10763, 0.590044, 0.977459)",Body
1404,67G,"(0.224012, 0.118613, 0.424597, 0.46346899999999996)",Face
1405,151J,"(0.775988, 0.439307, 0.947291, 0.7907529999999999)",Face
1405,151J,"(0.490483, 0.305319, 0.964861, 0.8983829999999999)",Body
1405,67G,"(0.351391, 0.166937, 0.519766, 0.489828)",Face
1405,67G,"(0.016104999999999998, 0.16474000000000003, 0.6808200000000001, 0.9335279999999999)",Body
1406,151J,"(0.689605, 0.472255, 0.879941, 0.7050879999999999)",Face
1406,151J,"(0.510981, 0.206474, 0.900439, 0.867632)",Body
1406,67G,"(0.430454, 0.18670599999999998, 0.590044, 0.49202399999999996)",Face
1406,67G,"(0.064422, 0.182313, 0.699854, 0.918152)",Body
1407,151J,"(0.701318, 0.380001, 0.918009, 0.630406)",Face
1407,151J,"(0.373353, 0.38439399999999996, 0.9165449999999999, 0.8544529999999999)",Body
1407,67G,"(0.326501, 0.177919, 0.502196, 0.498614)",Face
1407,67G,"(0.001464, 0.160347, 0.50366, 0.920349)",Body
1408,151J,"(0.754026, 0.454683, 0.9487549999999999, 0.7665909999999999)",Face
1408,151J,"(0.46120099999999997, 0.382197, 0.9546119999999999, 0.887401)",Body
1408,67G,"(0.39531499999999997, 0.252602, 0.5519769999999999, 0.606244)",Face
1408,67G,"(0.014641, 0.235029, 0.688141, 0.9511000000000001)",Body
1409,151J,"(0.787701, 0.417342, 0.967789, 0.7226600000000001)",Face
1409,151J,"(0.47730599999999995, 0.29653199999999996, 0.9707169999999999, 0.8412729999999999)",Body
1409,67G,"(0.418741, 0.239422, 0.5929719999999999, 0.6216200000000001)",Face
1409,67G,"(0.039531, 0.180116, 0.713031, 0.885204)",Body
1410,151J,"(0.792094, 0.417342, 0.9502200000000001, 0.7094809999999999)",Face
1410,151J,"(0.524158, 0.303122, 0.947291, 0.7863600000000001)",Body
1410,67G,"(0.43484599999999995, 0.256995, 0.5885800000000001, 0.632602)",Face
1410,67G,"(0.026354, 0.210867, 0.603221, 0.911563)",Body
1411,151J,"(0.834553, 0.498614, 0.992679, 0.8412729999999999)",Face
1411,151J,"(0.550512, 0.318498, 1.0, 0.8764179999999999)",Body
1411,67G,"(0.079063, 0.20208099999999998, 0.695461, 0.8742209999999999)",Body
1411,67G,"(0.515373, 0.252602, 0.6808200000000001, 0.630406)",Face
1412,151J,"(0.8770129999999999, 0.599654, 1.0, 0.885204)",Face
1412,151J,"(0.509517, 0.45029, 1.0, 0.964279)",Body
1412,67G,"(0.430454, 0.162544, 0.598829, 0.498614)",Face
1412,67G,"(0.11713000000000001, 0.14057799999999998, 0.626647, 0.9796549999999999)",Body
1413,151J,"(0.7642749999999999, 0.560117, 0.939971, 0.808325)",Face
1413,151J,"(0.433382, 0.401966, 0.9707169999999999, 0.922545)",Body
1413,67G,"(0.327965, 0.118613, 0.513909, 0.467862)",Face
1413,67G,"(0.016104999999999998, 0.12300599999999999, 0.633968, 0.9335279999999999)",Body
1414,151J,"(0.805271, 0.5095959999999999, 0.9736459999999999, 0.810522)",Face
1414,151J,"(0.45095199999999996, 0.415145, 0.9765739999999999, 0.920349)",Body
1414,67G,"(0.036603, 0.129596, 0.626647, 0.935724)",Body
1414,67G,"(0.35578299999999996, 0.144971, 0.560761, 0.5139900000000001)",Face
1415,151J,"(0.699854, 0.634799, 0.8506589999999999, 0.937921)",Face
1415,151J,"(0.364568, 0.503007, 0.8696929999999999, 1.0)",Body
1415,67G,"(0.333821, 0.21526099999999998, 0.493411, 0.535955)",Face
1415,67G,"(0.023426, 0.206474, 0.556369, 1.0)",Body
1416,151J,"(0.5973649999999999, 0.698499, 0.827233, 1.0)",Face
1416,151J,"(0.32503699999999996, 0.496417, 0.828697, 1.0)",Body
1416,67G,"(0.062958, 0.07907499999999999, 0.547584, 0.9554929999999999)",Body
1416,67G,"(0.322108, 0.103237, 0.5270859999999999, 0.44370000000000004)",Face
