,jpg_id,file_name,date_annotated,mkgroup,total_num_mk,idable_num_mk,monkey_ids
1579,21371579,20220804_SD05_5889.JPG,2022-08-04,Zombies,1,1,7124
1580,21371580,20220804_SD05_5892.JPG,2022-08-04,Zombies,1,1,94B
1581,21371581,20220804_SD05_5893.JPG,2022-08-04,Zombies,1,1,94B
1582,21371582,20220804_SD05_5897.JPG,2022-08-04,Zombies,2,2,"94B, 98K"
1583,21371583,20220804_SD05_5898.JPG,2022-08-04,Zombies,1,1,69X
1584,21371584,20220804_SD05_5899.JPG,2022-08-04,Zombies,1,1,7124
1585,21371585,20220804_SD05_5901.JPG,2022-08-04,Zombies,1,1,7124
1586,21371586,20220804_SD05_5904.JPG,2022-08-04,Zombies,2,2,"94B, 98K"
1587,21371587,20220804_SD05_5909.JPG,2022-08-04,Zombies,3,3,"69X, 81G, 59K"
1588,21371588,20220804_SD05_5910.JPG,2022-08-04,Zombies,3,3,"69X, 81G, 59K"
1589,21371589,20220804_SD05_5911.JPG,2022-08-04,Zombies,3,3,"69X, 81G, 59K"
1590,21371590,20220804_SD05_5912.JPG,2022-08-04,Zombies,3,3,"69X, 81G, 59K"
1591,21371591,20220804_SD05_5914.JPG,2022-08-04,Zombies,1,1,69X
1592,21371592,20220804_SD05_5916.JPG,2022-08-04,Zombies,1,1,110E
1593,21371593,20220804_SD05_5917.JPG,2022-08-04,Zombies,1,1,110E
1594,21371594,20220804_SD05_5919.JPG,2022-08-04,Zombies,1,1,110E
1595,21371595,20220804_SD05_5923.JPG,2022-08-04,Zombies,1,1,69X
1596,21371596,20220804_SD05_5924.JPG,2022-08-04,Zombies,1,1,69X
1597,21371597,20220804_SD05_5926.JPG,2022-08-04,Zombies,1,1,69X
1598,21371598,20220804_SD05_5927.JPG,2022-08-04,Zombies,1,1,110E
1599,21371599,20220804_SD05_5928.JPG,2022-08-04,Zombies,1,1,69X
1600,21371600,20220804_SD05_5933.JPG,2022-08-04,Zombies,1,1,143H
1601,21371601,20220804_SD05_5934.JPG,2022-08-04,Zombies,1,1,143H
1602,21371602,20220804_SD05_5935.JPG,2022-08-04,Zombies,2,1,"143H, Unknown1"
1603,21371603,20220804_SD05_5937.JPG,2022-08-04,Zombies,1,1,143H
1604,21371604,20220804_SD05_5938.JPG,2022-08-04,Zombies,1,1,69X
1605,21371605,20220804_SD05_5939.JPG,2022-08-04,Zombies,1,1,143H
